pair_id,subject_id,positive_earlier_calc,preassigned_axis,collection_wave,repeat,fold,model,score_kind,correct
PRIMARY_TRUSTED_0018,V5DEVX_046,1,COMPETITIVE,E1,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0019,V5DEVX_046,1,COMPETITIVE,E1,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0020,V5DEVX_048,1,STATUS,E1,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0033,V5DEVX_103,0,COMPETITIVE,E1,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0034,V5DEVX_106,1,COMPETITIVE,E1,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0058,V5DEVE2_001,1,COMPETITIVE,E2,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0059,V5DEVE2_001,0,COMPETITIVE,E2,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0069,V5DEVE2_027,1,STATUS,E2,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0072,V5DEVE2_061,1,STATUS,E2,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0083,V5DEV_003,0,COMPETITIVE,ORIGINAL,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0090,V5DEV_008,0,COMPETITIVE,ORIGINAL,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0091,V5DEV_008,0,COMPETITIVE,ORIGINAL,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0096,V5DEV_012,0,COMPETITIVE,ORIGINAL,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0097,V5DEV_012,1,COMPETITIVE,ORIGINAL,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0130,V5DEV_030,0,COMPETITIVE,ORIGINAL,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0131,V5DEV_030,0,COMPETITIVE,ORIGINAL,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0132,V5DEV_030,0,COMPETITIVE,ORIGINAL,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0133,V5DEV_030,1,COMPETITIVE,ORIGINAL,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0134,V5DEV_030,1,COMPETITIVE,ORIGINAL,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0135,V5DEV_030,1,COMPETITIVE,ORIGINAL,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0136,V5DEV_030,1,COMPETITIVE,ORIGINAL,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0137,V5DEV_031,1,COMPETITIVE,ORIGINAL,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0156,V5DEV_039,1,COMPETITIVE,ORIGINAL,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0157,V5DEV_039,1,COMPETITIVE,ORIGINAL,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0158,V5DEV_039,1,COMPETITIVE,ORIGINAL,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0170,V5DEV_108,1,STATUS,ORIGINAL,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0171,V5DEV_108,0,STATUS,ORIGINAL,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0172,V5DEV_108,0,STATUS,ORIGINAL,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0175,V5DEV_114,1,STATUS,ORIGINAL,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0176,V5DEV_114,1,STATUS,ORIGINAL,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0185,V5DEV_134,1,STATUS,ORIGINAL,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0191,V5DEV_156,1,STATUS,ORIGINAL,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0005,V5DEVX_008,1,PROJECT,E1,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0006,V5DEVX_008,0,PROJECT,E1,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0007,V5DEVX_010,0,COMPETITIVE,E1,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0008,V5DEVX_010,1,COMPETITIVE,E1,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0009,V5DEVX_010,0,COMPETITIVE,E1,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0010,V5DEVX_010,1,COMPETITIVE,E1,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0018,V5DEVX_046,1,COMPETITIVE,E1,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0019,V5DEVX_046,1,COMPETITIVE,E1,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0020,V5DEVX_048,1,STATUS,E1,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0033,V5DEVX_103,0,COMPETITIVE,E1,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0034,V5DEVX_106,1,COMPETITIVE,E1,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0058,V5DEVE2_001,1,COMPETITIVE,E2,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0059,V5DEVE2_001,0,COMPETITIVE,E2,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0069,V5DEVE2_027,1,STATUS,E2,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0072,V5DEVE2_061,1,STATUS,E2,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0083,V5DEV_003,0,COMPETITIVE,ORIGINAL,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0090,V5DEV_008,0,COMPETITIVE,ORIGINAL,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0091,V5DEV_008,0,COMPETITIVE,ORIGINAL,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0096,V5DEV_012,0,COMPETITIVE,ORIGINAL,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0097,V5DEV_012,1,COMPETITIVE,ORIGINAL,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0130,V5DEV_030,0,COMPETITIVE,ORIGINAL,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0131,V5DEV_030,0,COMPETITIVE,ORIGINAL,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0132,V5DEV_030,0,COMPETITIVE,ORIGINAL,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0133,V5DEV_030,1,COMPETITIVE,ORIGINAL,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0134,V5DEV_030,1,COMPETITIVE,ORIGINAL,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0135,V5DEV_030,1,COMPETITIVE,ORIGINAL,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0136,V5DEV_030,1,COMPETITIVE,ORIGINAL,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0137,V5DEV_031,1,COMPETITIVE,ORIGINAL,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0156,V5DEV_039,1,COMPETITIVE,ORIGINAL,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0157,V5DEV_039,1,COMPETITIVE,ORIGINAL,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0158,V5DEV_039,1,COMPETITIVE,ORIGINAL,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0170,V5DEV_108,1,STATUS,ORIGINAL,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0171,V5DEV_108,0,STATUS,ORIGINAL,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0172,V5DEV_108,0,STATUS,ORIGINAL,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0175,V5DEV_114,1,STATUS,ORIGINAL,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0176,V5DEV_114,1,STATUS,ORIGINAL,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0185,V5DEV_134,1,STATUS,ORIGINAL,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0191,V5DEV_156,1,STATUS,ORIGINAL,1,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0014,V5DEVX_031,0,COMPETITIVE,E1,1,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0015,V5DEVX_031,0,COMPETITIVE,E1,1,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0016,V5DEVX_036,1,STATUS,E1,1,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0025,V5DEVX_050,1,PROJECT,E1,1,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0030,V5DEVX_089,1,COMPETITIVE,E1,1,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0031,V5DEVX_089,0,COMPETITIVE,E1,1,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0032,V5DEVX_089,1,COMPETITIVE,E1,1,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0038,V5DEVX_122,1,STATUS,E1,1,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0044,V5DEVX_132,1,COMPETITIVE,E1,1,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0045,V5DEVX_132,1,COMPETITIVE,E1,1,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0046,V5DEVX_132,0,COMPETITIVE,E1,1,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0064,V5DEVE2_013,1,COMPETITIVE,E2,1,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0065,V5DEVE2_013,0,COMPETITIVE,E2,1,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0073,V5DEVE2_080,1,STATUS,E2,1,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0074,V5DEVE2_083,1,COMPETITIVE,E2,1,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0080,V5DEVE2_160,1,STATUS,E2,1,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0093,V5DEV_010,0,COMPETITIVE,ORIGINAL,1,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0094,V5DEV_011,1,COMPETITIVE,ORIGINAL,1,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0095,V5DEV_011,1,COMPETITIVE,ORIGINAL,1,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0117,V5DEV_024,1,COMPETITIVE,ORIGINAL,1,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0138,V5DEV_034,1,COMPETITIVE,ORIGINAL,1,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0139,V5DEV_034,1,COMPETITIVE,ORIGINAL,1,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0142,V5DEV_036,1,COMPETITIVE,ORIGINAL,1,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0143,V5DEV_036,1,COMPETITIVE,ORIGINAL,1,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0144,V5DEV_036,0,COMPETITIVE,ORIGINAL,1,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0145,V5DEV_036,0,COMPETITIVE,ORIGINAL,1,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0146,V5DEV_036,1,COMPETITIVE,ORIGINAL,1,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0147,V5DEV_036,1,COMPETITIVE,ORIGINAL,1,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0152,V5DEV_038,0,COMPETITIVE,ORIGINAL,1,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0153,V5DEV_038,0,COMPETITIVE,ORIGINAL,1,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0154,V5DEV_038,1,COMPETITIVE,ORIGINAL,1,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0155,V5DEV_038,0,COMPETITIVE,ORIGINAL,1,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0160,V5DEV_051,0,PROJECT,ORIGINAL,1,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0168,V5DEV_090,0,PROJECT,ORIGINAL,1,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0186,V5DEV_138,1,STATUS,ORIGINAL,1,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0187,V5DEV_138,0,STATUS,ORIGINAL,1,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0189,V5DEV_152,1,STATUS,ORIGINAL,1,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0192,V5DEV_158,1,STATUS,ORIGINAL,1,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0193,V5DEV_158,0,STATUS,ORIGINAL,1,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0014,V5DEVX_031,0,COMPETITIVE,E1,1,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0015,V5DEVX_031,0,COMPETITIVE,E1,1,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0016,V5DEVX_036,1,STATUS,E1,1,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0025,V5DEVX_050,1,PROJECT,E1,1,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0030,V5DEVX_089,1,COMPETITIVE,E1,1,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0031,V5DEVX_089,0,COMPETITIVE,E1,1,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0032,V5DEVX_089,1,COMPETITIVE,E1,1,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0038,V5DEVX_122,1,STATUS,E1,1,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0044,V5DEVX_132,1,COMPETITIVE,E1,1,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0045,V5DEVX_132,1,COMPETITIVE,E1,1,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0046,V5DEVX_132,0,COMPETITIVE,E1,1,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0064,V5DEVE2_013,1,COMPETITIVE,E2,1,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0065,V5DEVE2_013,0,COMPETITIVE,E2,1,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0073,V5DEVE2_080,1,STATUS,E2,1,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0074,V5DEVE2_083,1,COMPETITIVE,E2,1,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0080,V5DEVE2_160,1,STATUS,E2,1,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0093,V5DEV_010,0,COMPETITIVE,ORIGINAL,1,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0094,V5DEV_011,1,COMPETITIVE,ORIGINAL,1,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0095,V5DEV_011,1,COMPETITIVE,ORIGINAL,1,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0117,V5DEV_024,1,COMPETITIVE,ORIGINAL,1,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0138,V5DEV_034,1,COMPETITIVE,ORIGINAL,1,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0139,V5DEV_034,1,COMPETITIVE,ORIGINAL,1,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0142,V5DEV_036,1,COMPETITIVE,ORIGINAL,1,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0143,V5DEV_036,1,COMPETITIVE,ORIGINAL,1,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0144,V5DEV_036,0,COMPETITIVE,ORIGINAL,1,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0145,V5DEV_036,0,COMPETITIVE,ORIGINAL,1,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0146,V5DEV_036,1,COMPETITIVE,ORIGINAL,1,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0147,V5DEV_036,1,COMPETITIVE,ORIGINAL,1,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0152,V5DEV_038,0,COMPETITIVE,ORIGINAL,1,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0153,V5DEV_038,0,COMPETITIVE,ORIGINAL,1,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0154,V5DEV_038,1,COMPETITIVE,ORIGINAL,1,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0155,V5DEV_038,0,COMPETITIVE,ORIGINAL,1,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0160,V5DEV_051,0,PROJECT,ORIGINAL,1,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0168,V5DEV_090,0,PROJECT,ORIGINAL,1,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0186,V5DEV_138,1,STATUS,ORIGINAL,1,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0187,V5DEV_138,0,STATUS,ORIGINAL,1,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0189,V5DEV_152,1,STATUS,ORIGINAL,1,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0192,V5DEV_158,1,STATUS,ORIGINAL,1,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0193,V5DEV_158,0,STATUS,ORIGINAL,1,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0014,V5DEVX_031,0,COMPETITIVE,E1,1,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0015,V5DEVX_031,0,COMPETITIVE,E1,1,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0016,V5DEVX_036,1,STATUS,E1,1,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0025,V5DEVX_050,1,PROJECT,E1,1,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0030,V5DEVX_089,1,COMPETITIVE,E1,1,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0031,V5DEVX_089,0,COMPETITIVE,E1,1,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0032,V5DEVX_089,1,COMPETITIVE,E1,1,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0038,V5DEVX_122,1,STATUS,E1,1,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0044,V5DEVX_132,1,COMPETITIVE,E1,1,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0045,V5DEVX_132,1,COMPETITIVE,E1,1,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0046,V5DEVX_132,0,COMPETITIVE,E1,1,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
